Round,Agent,Route,Cost
183,15,O-A-B-D,350
183,16,O-B-D,350
183,17,O-A-D,350
184,0,O-A-B-D,270
184,1,O-A-B-D,270
184,2,O-A-B-D,270
184,3,O-A-D,270
184,4,O-A-B-D,270
184,5,O-B-D,270
184,6,O-A-B-D,270
184,7,O-A-D,270
184,8,O-A-D,270
184,9,O-A-D,270
184,10,O-A-B-D,270
184,11,O-A-B-D,270
184,12,O-A-D,270
184,13,O-B-D,270
184,14,O-A-B-D,270
184,15,O-A-D,270
184,16,O-B-D,270
184,17,O-A-B-D,270
185,0,O-A-B-D,370
185,1,O-A-B-D,370
185,2,O-A-B-D,370
185,3,O-A-B-D,370
185,4,O-B-D,370
185,5,O-A-D,370
185,6,O-B-D,370
185,7,O-A-B-D,370
185,8,O-A-B-D,370
185,9,O-A-B-D,370
185,10,O-A-B-D,370
185,11,O-A-B-D,370
185,12,O-A-B-D,370
185,13,O-B-D,370
185,14,O-A-D,370
185,15,O-A-B-D,370
185,16,O-A-B-D,370
185,17,O-B-D,370
186,0,O-A-B-D,300
186,1,O-B-D,300
186,2,O-A-B-D,300
186,3,O-B-D,300
186,4,O-B-D,300
186,5,O-A-B-D,300
186,6,O-A-B-D,300
186,7,O-A-B-D,300
186,8,O-B-D,300
186,9,O-A-B-D,300
186,10,O-A-D,300
186,11,O-A-B-D,300
186,12,O-A-B-D,300
186,13,O-A-B-D,300
186,14,O-A-D,300
186,15,O-A-B-D,300
186,16,O-A-B-D,300
186,17,O-A-B-D,300
187,0,O-A-D,270
187,1,O-A-B-D,270
187,2,O-A-B-D,270
187,3,O-B-D,270
187,4,O-B-D,270
187,5,O-B-D,270
187,6,O-A-B-D,270
187,7,O-A-B-D,270
187,8,O-B-D,270
187,9,O-B-D,270
187,10,O-A-D,270
187,11,O-A-B-D,270
187,12,O-A-B-D,270
187,13,O-A-B-D,270
187,14,O-B-D,270
187,15,O-A-B-D,270
187,16,O-B-D,270
187,17,O-A-B-D,270
188,0,O-A-B-D,360
188,1,O-A-B-D,360
188,2,O-A-D,360
188,3,O-A-B-D,360
188,4,O-A-B-D,360
188,5,O-A-B-D,360
188,6,O-A-D,360
188,7,O-A-B-D,360
188,8,O-A-B-D,360
188,9,O-A-B-D,360
188,10,O-A-B-D,360
188,11,O-A-D,360
188,12,O-A-B-D,360
188,13,O-A-B-D,360
188,14,O-A-B-D,360
188,15,O-A-B-D,360
188,16,O-A-B-D,360
188,17,O-B-D,360
189,0,O-A-B-D,290
189,1,O-A-B-D,290
189,2,O-B-D,290
189,3,O-B-D,290
189,4,O-A-B-D,290
189,5,O-A-D,290
189,6,O-A-D,290
189,7,O-A-B-D,290
189,8,O-A-B-D,290
189,9,O-B-D,290
189,10,O-A-B-D,290
189,11,O-A-B-D,290
189,12,O-B-D,290
189,13,O-A-B-D,290
189,14,O-B-D,290
189,15,O-A-B-D,290
189,16,O-A-B-D,290
189,17,O-A-B-D,290
190,0,O-A-D,320
190,1,O-A-B-D,320
190,2,O-A-B-D,320
190,3,O-A-B-D,320
190,4,O-A-B-D,320
190,5,O-A-B-D,320
190,6,O-A-B-D,320
190,7,O-A-B-D,320
190,8,O-A-B-D,320
190,9,O-B-D,320
190,10,O-A-D,320
190,11,O-A-B-D,320
190,12,O-A-B-D,320
190,13,O-B-D,320
190,14,O-A-B-D,320
190,15,O-A-B-D,320
190,16,O-A-B-D,320
190,17,O-A-B-D,320
191,0,O-A-B-D,320
191,1,O-A-B-D,320
191,2,O-A-B-D,320
191,3,O-A-B-D,320
191,4,O-A-B-D,320
191,5,O-A-B-D,320
191,6,O-A-B-D,320
191,7,O-A-D,320
191,8,O-B-D,320
191,9,O-A-B-D,320
191,10,O-A-B-D,320
191,11,O-A-D,320
191,12,O-A-B-D,320
191,13,O-A-D,320
191,14,O-A-B-D,320
191,15,O-A-B-D,320
191,16,O-A-B-D,320
191,17,O-A-B-D,320
192,0,O-B-D,250
192,1,O-A-B-D,250
192,2,O-B-D,250
192,3,O-B-D,250
192,4,O-A-D,250
192,5,O-A-B-D,250
192,6,O-A-D,250
192,7,O-B-D,250
192,8,O-A-B-D,250
192,9,O-A-B-D,250
192,10,O-A-B-D,250
192,11,O-B-D,250
192,12,O-B-D,250
192,13,O-A-B-D,250
192,14,O-B-D,250
192,15,O-B-D,250
192,16,O-B-D,250
192,17,O-A-B-D,250
193,0,O-A-B-D,320
193,1,O-A-B-D,320
193,2,O-A-B-D,320
193,3,O-A-B-D,320
193,4,O-A-D,320
193,5,O-A-B-D,320
193,6,O-A-D,320
193,7,O-A-B-D,320
193,8,O-A-B-D,320
193,9,O-A-D,320
193,10,O-A-B-D,320
193,11,O-A-B-D,320
193,12,O-A-B-D,320
193,13,O-A-B-D,320
193,14,O-A-B-D,320
193,15,O-A-B-D,320
193,16,O-B-D,320
193,17,O-A-B-D,320
194,0,O-B-D,320
194,1,O-A-B-D,320
194,2,O-A-B-D,320
194,3,O-A-B-D,320
194,4,O-A-B-D,320
194,5,O-A-B-D,320
194,6,O-A-B-D,320
194,7,O-B-D,320
194,8,O-A-B-D,320
194,9,O-A-D,320
194,10,O-A-B-D,320
194,11,O-A-B-D,320
194,12,O-A-B-D,320
194,13,O-A-D,320
194,14,O-A-B-D,320
194,15,O-A-B-D,320
194,16,O-A-B-D,320
194,17,O-A-B-D,320
195,0,O-A-B-D,350
195,1,O-A-B-D,350
195,2,O-A-B-D,350
195,3,O-B-D,350
195,4,O-A-D,350
195,5,O-A-D,350
195,6,O-B-D,350
195,7,O-A-B-D,350
195,8,O-A-B-D,350
195,9,O-A-B-D,350
195,10,O-A-B-D,350
195,11,O-A-D,350
195,12,O-A-B-D,350
195,13,O-A-B-D,350
195,14,O-A-B-D,350
195,15,O-A-B-D,350
195,16,O-A-D,350
195,17,O-B-D,350
196,0,O-A-B-D,370
196,1,O-A-B-D,370
196,2,O-A-B-D,370
196,3,O-A-B-D,370
196,4,O-A-B-D,370
196,5,O-A-B-D,370
196,6,O-A-B-D,370
196,7,O-A-B-D,370
196,8,O-A-B-D,370
196,9,O-A-B-D,370
196,10,O-B-D,370
196,11,O-A-B-D,370
196,12,O-A-D,370
196,13,O-A-D,370
196,14,O-A-B-D,370
196,15,O-B-D,370
196,16,O-A-B-D,370
196,17,O-A-D,370
197,0,O-B-D,360
197,1,O-A-B-D,360
197,2,O-A-B-D,360
197,3,O-B-D,360
197,4,O-A-B-D,360
197,5,O-A-B-D,360
197,6,O-A-D,360
197,7,O-A-D,360
197,8,O-A-D,360
197,9,O-A-D,360
197,10,O-A-B-D,360
197,11,O-A-B-D,360
197,12,O-A-B-D,360
197,13,O-B-D,360
197,14,O-A-B-D,360
197,15,O-A-B-D,360
197,16,O-A-B-D,360
197,17,O-A-D,360
198,0,O-A-B-D,320
198,1,O-A-B-D,320
198,2,O-B-D,320
198,3,O-B-D,320
198,4,O-A-B-D,320
198,5,O-A-B-D,320
198,6,O-A-B-D,320
198,7,O-A-B-D,320
198,8,O-A-B-D,320
198,9,O-A-B-D,320
198,10,O-A-B-D,320
198,11,O-A-D,320
198,12,O-A-B-D,320
198,13,O-A-B-D,320
198,14,O-A-D,320
198,15,O-A-B-D,320
198,16,O-A-B-D,320
198,17,O-A-B-D,320
199,0,O-A-B-D,300
199,1,O-A-B-D,300
199,2,O-A-D,300
199,3,O-A-B-D,300
199,4,O-B-D,300
199,5,O-A-D,300
199,6,O-B-D,300
199,7,O-B-D,300
199,8,O-A-B-D,300
199,9,O-A-B-D,300
199,10,O-A-B-D,300
199,11,O-A-D,300
199,12,O-A-B-D,300
199,13,O-A-B-D,300
199,14,O-A-B-D,300
199,15,O-A-B-D,300
199,16,O-A-B-D,300
199,17,O-A-B-D,300
200,0,O-B-D,320
200,1,O-A-D,320
200,2,O-A-B-D,320
200,3,O-A-B-D,320
200,4,O-A-B-D,320
200,5,O-A-B-D,320
200,6,O-A-B-D,320
200,7,O-A-D,320
200,8,O-A-B-D,320
200,9,O-B-D,320
200,10,O-A-B-D,320
200,11,O-A-B-D,320
200,12,O-A-B-D,320
200,13,O-A-B-D,320
200,14,O-A-B-D,320
200,15,O-A-B-D,320
200,16,O-A-B-D,320
200,17,O-A-B-D,320
201,0,O-A-B-D,350
201,1,O-A-B-D,350
201,2,O-A-B-D,350
201,3,O-B-D,350
201,4,O-A-B-D,350
201,5,O-B-D,350
201,6,O-B-D,350
201,7,O-A-D,350
201,8,O-B-D,350
201,9,O-A-B-D,350
201,10,O-A-D,350
201,11,O-A-B-D,350
201,12,O-A-B-D,350
201,13,O-A-D,350
201,14,O-A-B-D,350
201,15,O-A-B-D,350
201,16,O-A-B-D,350
201,17,O-A-D,350
202,0,O-A-D,280
202,1,O-A-B-D,280
202,2,O-A-B-D,280
202,3,O-A-B-D,280
202,4,O-A-D,280
202,5,O-A-B-D,280
202,6,O-A-D,280
202,7,O-A-B-D,280
202,8,O-A-B-D,280
202,9,O-B-D,280
202,10,O-A-B-D,280
202,11,O-B-D,280
202,12,O-B-D,280
202,13,O-B-D,280
202,14,O-A-B-D,280
202,15,O-A-B-D,280
202,16,O-B-D,280
202,17,O-A-B-D,280
203,0,O-A-B-D,360
203,1,O-A-B-D,360
203,2,O-A-D,360
203,3,O-A-B-D,360
203,4,O-A-D,360
203,5,O-A-B-D,360
203,6,O-A-B-D,360
203,7,O-A-B-D,360
203,8,O-B-D,360
203,9,O-A-B-D,360
203,10,O-A-B-D,360
203,11,O-A-B-D,360
203,12,O-A-B-D,360
203,13,O-A-B-D,360
203,14,O-A-D,360
203,15,O-A-B-D,360
203,16,O-B-D,360
203,17,O-B-D,360
204,0,O-A-D,360
204,1,O-B-D,360
204,2,O-A-B-D,360
204,3,O-A-B-D,360
204,4,O-A-B-D,360
204,5,O-A-B-D,360
204,6,O-A-B-D,360
204,7,O-B-D,360
204,8,O-A-B-D,360
204,9,O-A-B-D,360
204,10,O-A-B-D,360
204,11,O-B-D,360
204,12,O-B-D,360
204,13,O-B-D,360
204,14,O-A-B-D,360
204,15,O-A-D,360
204,16,O-A-D,360
204,17,O-B-D,360
205,0,O-A-B-D,290
205,1,O-A-D,290
205,2,O-A-B-D,290
205,3,O-A-B-D,290
205,4,O-A-D,290
205,5,O-A-B-D,290
205,6,O-A-B-D,290
205,7,O-A-B-D,290
205,8,O-A-B-D,290
205,9,O-A-B-D,290
205,10,O-B-D,290
205,11,O-A-D,290
205,12,O-B-D,290
205,13,O-A-B-D,290
205,14,O-B-D,290
205,15,O-B-D,290
205,16,O-A-B-D,290
205,17,O-A-B-D,290
206,0,O-A-B-D,310
206,1,O-B-D,310
206,2,O-A-D,310
206,3,O-A-B-D,310
206,4,O-A-B-D,310
206,5,O-A-D,310
206,6,O-A-B-D,310
206,7,O-A-B-D,310
206,8,O-A-D,310
206,9,O-A-B-D,310
206,10,O-A-B-D,310
206,11,O-A-B-D,310
206,12,O-A-B-D,310
206,13,O-A-B-D,310
206,14,O-A-B-D,310
206,15,O-A-B-D,310
206,16,O-B-D,310
206,17,O-A-B-D,310
207,0,O-A-D,320
207,1,O-A-B-D,320
207,2,O-A-B-D,320
207,3,O-A-B-D,320
207,4,O-A-B-D,320
207,5,O-A-B-D,320
207,6,O-A-B-D,320
207,7,O-A-B-D,320
207,8,O-B-D,320
207,9,O-A-B-D,320
207,10,O-A-B-D,320
207,11,O-A-B-D,320
207,12,O-A-B-D,320
207,13,O-A-D,320
207,14,O-A-B-D,320
207,15,O-A-D,320
207,16,O-A-B-D,320
207,17,O-A-B-D,320
208,0,O-A-B-D,310
208,1,O-A-B-D,310
208,2,O-A-B-D,310
208,3,O-A-B-D,310
208,4,O-A-B-D,310
208,5,O-A-D,310
208,6,O-A-D,310
208,7,O-B-D,310
208,8,O-A-B-D,310
208,9,O-A-D,310
208,10,O-A-B-D,310
208,11,O-A-B-D,310
208,12,O-A-B-D,310
208,13,O-A-B-D,310
208,14,O-A-B-D,310
208,15,O-A-B-D,310
208,16,O-B-D,310
208,17,O-A-B-D,310
209,0,O-B-D,310
209,1,O-A-B-D,310
209,2,O-A-B-D,310
209,3,O-A-B-D,310
209,4,O-A-B-D,310
209,5,O-A-B-D,310
209,6,O-A-B-D,310
209,7,O-A-B-D,310
209,8,O-A-B-D,310
209,9,O-A-B-D,310
209,10,O-B-D,310
209,11,O-B-D,310
209,12,O-A-D,310
209,13,O-A-B-D,310
209,14,O-B-D,310
209,15,O-A-B-D,310
209,16,O-A-B-D,310
209,17,O-A-B-D,310
210,0,O-A-B-D,280
210,1,O-A-D,280
210,2,O-A-D,280
210,3,O-A-B-D,280
210,4,O-A-B-D,280
210,5,O-B-D,280
210,6,O-A-B-D,280
210,7,O-A-B-D,280
210,8,O-B-D,280
210,9,O-A-B-D,280
210,10,O-A-D,280
210,11,O-A-B-D,280
210,12,O-A-B-D,280
210,13,O-A-D,280
210,14,O-B-D,280
210,15,O-A-B-D,280
210,16,O-B-D,280
210,17,O-A-B-D,280
211,0,O-A-D,280
211,1,O-B-D,280
211,2,O-A-B-D,280
211,3,O-A-B-D,280
211,4,O-B-D,280
211,5,O-B-D,280
211,6,O-A-D,280
211,7,O-A-B-D,280
211,8,O-A-D,280
211,9,O-A-B-D,280
211,10,O-A-B-D,280
211,11,O-A-B-D,280
211,12,O-A-D,280
211,13,O-A-B-D,280
211,14,O-A-B-D,280
211,15,O-A-B-D,280
211,16,O-A-D,280
211,17,O-A-B-D,280
212,0,O-A-B-D,360
212,1,O-A-B-D,360
212,2,O-A-D,360
212,3,O-A-B-D,360
212,4,O-B-D,360
212,5,O-A-B-D,360
212,6,O-A-D,360
212,7,O-A-B-D,360
212,8,O-A-B-D,360
212,9,O-B-D,360
212,10,O-A-D,360
212,11,O-A-B-D,360
212,12,O-A-B-D,360
212,13,O-A-B-D,360
212,14,O-A-B-D,360
212,15,O-B-D,360
212,16,O-B-D,360
212,17,O-B-D,360
213,0,O-A-B-D,280
213,1,O-A-B-D,280
213,2,O-B-D,280
213,3,O-B-D,280
213,4,O-A-B-D,280
213,5,O-B-D,280
213,6,O-A-B-D,280
213,7,O-A-B-D,280
213,8,O-A-B-D,280
213,9,O-B-D,280
213,10,O-A-B-D,280
213,11,O-A-B-D,280
213,12,O-A-B-D,280
213,13,O-A-D,280
213,14,O-A-D,280
213,15,O-B-D,280
213,16,O-A-D,280
213,17,O-A-B-D,280
214,0,O-A-B-D,300
214,1,O-A-B-D,300
214,2,O-A-B-D,300
214,3,O-A-B-D,300
214,4,O-B-D,300
214,5,O-A-D,300
214,6,O-A-D,300
214,7,O-A-B-D,300
214,8,O-A-D,300
214,9,O-A-D,300
214,10,O-A-B-D,300
214,11,O-B-D,300
214,12,O-A-B-D,300
214,13,O-A-B-D,300
214,14,O-A-B-D,300
214,15,O-A-B-D,300
214,16,O-A-B-D,300
214,17,O-A-B-D,300
215,0,O-A-B-D,330
215,1,O-A-B-D,330
215,2,O-A-B-D,330
215,3,O-A-B-D,330
215,4,O-A-B-D,330
215,5,O-A-B-D,330
215,6,O-A-B-D,330
215,7,O-A-B-D,330
215,8,O-A-B-D,330
215,9,O-A-B-D,330
215,10,O-A-D,330
215,11,O-A-D,330
215,12,O-A-B-D,330
215,13,O-A-D,330
215,14,O-A-B-D,330
215,15,O-A-B-D,330
215,16,O-A-B-D,330
215,17,O-A-B-D,330
216,0,O-B-D,280
216,1,O-A-B-D,280
216,2,O-B-D,280
216,3,O-A-B-D,280
216,4,O-A-D,280
216,5,O-A-B-D,280
216,6,O-B-D,280
216,7,O-A-B-D,280
216,8,O-B-D,280
216,9,O-A-B-D,280
216,10,O-A-B-D,280
216,11,O-A-D,280
216,12,O-A-D,280
216,13,O-A-B-D,280
216,14,O-A-B-D,280
216,15,O-B-D,280
216,16,O-A-B-D,280
216,17,O-A-B-D,280
217,0,O-A-B-D,330
217,1,O-A-B-D,330
217,2,O-A-B-D,330
217,3,O-A-B-D,330
217,4,O-A-D,330
217,5,O-A-B-D,330
217,6,O-B-D,330
217,7,O-A-D,330
217,8,O-A-B-D,330
217,9,O-A-B-D,330
217,10,O-A-B-D,330
217,11,O-A-B-D,330
217,12,O-A-B-D,330
217,13,O-A-B-D,330
217,14,O-A-B-D,330
217,15,O-A-B-D,330
217,16,O-A-B-D,330
217,17,O-A-B-D,330
218,0,O-A-B-D,290
218,1,O-B-D,290
218,2,O-B-D,290
218,3,O-B-D,290
218,4,O-A-B-D,290
218,5,O-A-B-D,290
218,6,O-A-B-D,290
218,7,O-A-B-D,290
218,8,O-A-B-D,290
218,9,O-A-B-D,290
218,10,O-B-D,290
218,11,O-B-D,290
218,12,O-B-D,290
218,13,O-A-B-D,290
218,14,O-A-B-D,290
218,15,O-B-D,290
218,16,O-A-B-D,290
218,17,O-A-B-D,290
219,0,O-B-D,280
219,1,O-B-D,280
219,2,O-A-B-D,280
219,3,O-A-B-D,280
219,4,O-A-B-D,280
219,5,O-A-B-D,280
219,6,O-A-D,280
219,7,O-A-B-D,280
219,8,O-A-B-D,280
219,9,O-A-B-D,280
219,10,O-A-B-D,280
219,11,O-A-B-D,280
219,12,O-B-D,280
219,13,O-A-D,280
219,14,O-A-D,280
219,15,O-B-D,280
219,16,O-B-D,280
219,17,O-A-B-D,280
220,0,O-A-B-D,340
220,1,O-A-B-D,340
220,2,O-A-B-D,340
220,3,O-A-D,340
220,4,O-A-D,340
220,5,O-B-D,340
220,6,O-A-B-D,340
220,7,O-A-D,340
220,8,O-B-D,340
220,9,O-B-D,340
220,10,O-A-B-D,340
220,11,O-A-B-D,340
220,12,O-A-D,340
220,13,O-A-D,340
220,14,O-A-B-D,340
220,15,O-B-D,340
220,16,O-A-B-D,340
220,17,O-B-D,340
221,0,O-A-B-D,310
221,1,O-A-B-D,310
221,2,O-A-D,310
221,3,O-A-D,310
221,4,O-A-B-D,310
221,5,O-A-D,310
221,6,O-A-D,310
221,7,O-B-D,310
221,8,O-A-B-D,310
221,9,O-A-B-D,310
221,10,O-A-B-D,310
221,11,O-A-B-D,310
221,12,O-A-B-D,310
221,13,O-A-B-D,310
221,14,O-A-B-D,310
221,15,O-A-B-D,310
221,16,O-A-B-D,310
221,17,O-A-B-D,310
222,0,O-A-D,330
222,1,O-A-B-D,330
222,2,O-A-B-D,330
222,3,O-A-B-D,330
222,4,O-A-B-D,330
222,5,O-A-B-D,330
222,6,O-A-B-D,330
222,7,O-A-B-D,330
222,8,O-A-B-D,330
222,9,O-A-D,330
222,10,O-A-B-D,330
222,11,O-A-B-D,330
222,12,O-A-B-D,330
222,13,O-A-B-D,330
222,14,O-A-B-D,330
222,15,O-A-B-D,330
222,16,O-B-D,330
222,17,O-A-B-D,330
223,0,O-A-B-D,390
223,1,O-B-D,390
223,2,O-A-B-D,390
223,3,O-A-B-D,390
223,4,O-A-B-D,390
223,5,O-A-B-D,390
223,6,O-A-B-D,390
223,7,O-A-B-D,390
223,8,O-A-B-D,390
223,9,O-A-B-D,390
223,10,O-A-B-D,390
223,11,O-A-B-D,390
223,12,O-A-B-D,390
223,13,O-B-D,390
223,14,O-A-B-D,390
223,15,O-A-B-D,390
223,16,O-A-B-D,390
223,17,O-B-D,390
224,0,O-A-B-D,330
224,1,O-A-D,330
224,2,O-A-B-D,330
224,3,O-A-D,330
224,4,O-A-B-D,330
224,5,O-A-B-D,330
224,6,O-A-B-D,330
224,7,O-A-B-D,330
224,8,O-A-B-D,330
224,9,O-A-B-D,330
224,10,O-A-B-D,330
224,11,O-A-B-D,330
224,12,O-A-B-D,330
224,13,O-A-B-D,330
224,14,O-B-D,330
224,15,O-A-B-D,330
224,16,O-A-B-D,330
224,17,O-A-B-D,330
225,0,O-A-B-D,290
225,1,O-A-B-D,290
225,2,O-B-D,290
225,3,O-A-B-D,290
225,4,O-B-D,290
225,5,O-A-D,290
225,6,O-A-D,290
225,7,O-A-B-D,290
225,8,O-B-D,290
225,9,O-B-D,290
225,10,O-A-B-D,290
225,11,O-A-B-D,290
225,12,O-A-B-D,290
225,13,O-A-B-D,290
225,14,O-B-D,290
225,15,O-A-B-D,290
225,16,O-A-B-D,290
225,17,O-A-B-D,290
226,0,O-A-D,350
226,1,O-A-B-D,350
226,2,O-A-B-D,350
226,3,O-A-D,350
226,4,O-A-B-D,350
226,5,O-A-D,350
226,6,O-B-D,350
226,7,O-A-B-D,350
226,8,O-B-D,350
226,9,O-A-D,350
226,10,O-A-B-D,350
226,11,O-B-D,350
226,12,O-A-B-D,350
226,13,O-A-B-D,350
226,14,O-B-D,350
226,15,O-A-B-D,350
226,16,O-A-D,350
226,17,O-A-D,350
227,0,O-A-B-D,320
227,1,O-A-D,320
227,2,O-A-B-D,320
227,3,O-A-B-D,320
227,4,O-A-B-D,320
227,5,O-A-B-D,320
227,6,O-A-B-D,320
227,7,O-A-B-D,320
227,8,O-A-B-D,320
227,9,O-A-B-D,320
227,10,O-A-B-D,320
227,11,O-A-B-D,320
227,12,O-A-B-D,320
227,13,O-B-D,320
227,14,O-B-D,320
227,15,O-A-B-D,320
227,16,O-B-D,320
227,17,O-A-B-D,320
228,0,O-A-B-D,380
228,1,O-A-D,380
228,2,O-A-B-D,380
228,3,O-A-B-D,380
228,4,O-A-D,380
228,5,O-B-D,380
228,6,O-A-B-D,380
228,7,O-A-B-D,380
228,8,O-A-B-D,380
228,9,O-A-B-D,380
228,10,O-A-B-D,380
228,11,O-A-B-D,380
228,12,O-A-B-D,380
228,13,O-A-D,380
228,14,O-A-D,380
228,15,O-A-D,380
228,16,O-A-B-D,380
228,17,O-A-D,380
229,0,O-A-D,310
229,1,O-A-D,310
229,2,O-A-B-D,310
229,3,O-A-B-D,310
229,4,O-A-B-D,310
229,5,O-A-B-D,310
229,6,O-A-B-D,310
229,7,O-A-B-D,310
229,8,O-A-B-D,310
229,9,O-A-B-D,310
229,10,O-B-D,310
229,11,O-B-D,310
229,12,O-A-B-D,310
229,13,O-A-B-D,310
229,14,O-A-B-D,310
229,15,O-B-D,310
229,16,O-A-B-D,310
229,17,O-A-B-D,310
230,0,O-B-D,300
230,1,O-A-B-D,300
230,2,O-A-D,300
230,3,O-A-B-D,300
230,4,O-A-B-D,300
230,5,O-A-B-D,300
230,6,O-A-B-D,300
230,7,O-A-B-D,300
230,8,O-B-D,300
230,9,O-A-D,300
230,10,O-A-B-D,300
230,11,O-A-B-D,300
230,12,O-A-B-D,300
230,13,O-A-B-D,300
230,14,O-A-B-D,300
230,15,O-B-D,300
230,16,O-B-D,300
230,17,O-A-B-D,300
231,0,O-A-B-D,320
231,1,O-A-B-D,320
231,2,O-A-B-D,320
231,3,O-A-B-D,320
231,4,O-A-B-D,320
231,5,O-A-B-D,320
231,6,O-A-B-D,320
231,7,O-A-D,320
231,8,O-A-B-D,320
231,9,O-A-B-D,320
231,10,O-B-D,320
231,11,O-A-B-D,320
231,12,O-A-B-D,320
231,13,O-A-B-D,320
231,14,O-A-D,320
231,15,O-A-D,320
231,16,O-A-B-D,320
231,17,O-A-B-D,320
232,0,O-A-B-D,330
232,1,O-B-D,330
232,2,O-A-B-D,330
232,3,O-A-B-D,330
232,4,O-A-D,330
232,5,O-A-B-D,330
232,6,O-A-B-D,330
232,7,O-A-B-D,330
232,8,O-A-B-D,330
232,9,O-A-B-D,330
232,10,O-A-B-D,330
232,11,O-A-B-D,330
232,12,O-A-B-D,330
232,13,O-A-B-D,330
232,14,O-A-B-D,330
232,15,O-A-D,330
232,16,O-A-B-D,330
232,17,O-A-B-D,330
233,0,O-B-D,380
233,1,O-B-D,380
233,2,O-A-B-D,380
233,3,O-A-B-D,380
233,4,O-A-B-D,380
233,5,O-B-D,380
233,6,O-A-B-D,380
233,7,O-A-B-D,380
233,8,O-A-B-D,380
233,9,O-A-B-D,380
233,10,O-A-B-D,380
233,11,O-B-D,380
233,12,O-A-B-D,380
233,13,O-A-B-D,380
233,14,O-A-B-D,380
233,15,O-A-B-D,380
233,16,O-A-D,380
233,17,O-B-D,380
234,0,O-B-D,300
234,1,O-A-B-D,300
234,2,O-B-D,300
234,3,O-B-D,300
234,4,O-A-D,300
234,5,O-A-B-D,300
234,6,O-A-D,300
234,7,O-A-B-D,300
234,8,O-A-B-D,300
234,9,O-A-B-D,300
234,10,O-A-B-D,300
234,11,O-A-B-D,300
234,12,O-A-B-D,300
234,13,O-A-B-D,300
234,14,O-A-B-D,300
234,15,O-A-D,300
234,16,O-A-B-D,300
234,17,O-A-B-D,300
235,0,O-A-B-D,340
235,1,O-A-B-D,340
235,2,O-A-D,340
235,3,O-A-B-D,340
235,4,O-A-B-D,340
235,5,O-A-D,340
235,6,O-A-B-D,340
235,7,O-A-D,340
235,8,O-A-B-D,340
235,9,O-A-B-D,340
235,10,O-A-B-D,340
235,11,O-A-D,340
235,12,O-A-B-D,340
235,13,O-A-D,340
235,14,O-A-B-D,340
235,15,O-A-B-D,340
235,16,O-A-B-D,340
235,17,O-B-D,340
236,0,O-A-B-D,310
236,1,O-B-D,310
236,2,O-A-B-D,310
236,3,O-A-B-D,310
236,4,O-A-B-D,310
236,5,O-A-B-D,310
236,6,O-A-B-D,310
236,7,O-A-D,310
236,8,O-A-B-D,310
236,9,O-A-B-D,310
236,10,O-A-D,310
236,11,O-A-D,310
236,12,O-A-B-D,310
236,13,O-A-B-D,310
236,14,O-A-D,310
236,15,O-A-B-D,310
236,16,O-A-B-D,310
236,17,O-A-B-D,310
237,0,O-B-D,260
237,1,O-A-D,260
237,2,O-B-D,260
237,3,O-A-D,260
237,4,O-A-B-D,260
237,5,O-A-B-D,260
237,6,O-B-D,260
237,7,O-A-D,260
237,8,O-A-B-D,260
237,9,O-A-B-D,260
237,10,O-B-D,260
237,11,O-A-B-D,260
237,12,O-B-D,260
237,13,O-A-B-D,260
237,14,O-B-D,260
237,15,O-A-B-D,260
237,16,O-B-D,260
237,17,O-A-B-D,260
238,0,O-A-D,300
238,1,O-A-B-D,300
238,2,O-A-B-D,300
238,3,O-A-B-D,300
238,4,O-B-D,300
238,5,O-B-D,300
238,6,O-A-D,300
238,7,O-A-B-D,300
238,8,O-A-B-D,300
238,9,O-B-D,300
238,10,O-A-B-D,300
238,11,O-A-B-D,300
238,12,O-B-D,300
238,13,O-A-B-D,300
238,14,O-A-B-D,300
238,15,O-A-B-D,300
238,16,O-A-B-D,300
238,17,O-A-B-D,300
239,0,O-A-D,270
239,1,O-A-B-D,270
239,2,O-A-D,270
239,3,O-B-D,270
239,4,O-A-D,270
239,5,O-A-B-D,270
239,6,O-A-B-D,270
239,7,O-B-D,270
239,8,O-B-D,270
239,9,O-A-B-D,270
239,10,O-A-B-D,270
239,11,O-A-D,270
239,12,O-A-B-D,270
239,13,O-A-B-D,270
239,14,O-A-D,270
239,15,O-A-D,270
239,16,O-A-B-D,270
239,17,O-A-B-D,270
240,0,O-A-B-D,300
240,1,O-B-D,300
240,2,O-A-B-D,300
240,3,O-B-D,300
240,4,O-B-D,300
240,5,O-A-B-D,300
240,6,O-A-B-D,300
240,7,O-A-D,300
240,8,O-A-D,300
240,9,O-A-B-D,300
240,10,O-A-B-D,300
240,11,O-A-B-D,300
240,12,O-B-D,300
240,13,O-A-B-D,300
240,14,O-A-B-D,300
240,15,O-A-B-D,300
240,16,O-A-B-D,300
240,17,O-A-B-D,300
241,0,O-A-B-D,270
241,1,O-B-D,270
241,2,O-B-D,270
241,3,O-A-B-D,270
241,4,O-A-D,270
241,5,O-A-B-D,270
241,6,O-A-B-D,270
241,7,O-A-B-D,270
241,8,O-A-B-D,270
241,9,O-A-D,270
241,10,O-B-D,270
241,11,O-B-D,270
241,12,O-B-D,270
241,13,O-A-B-D,270
241,14,O-A-D,270
241,15,O-A-D,270
241,16,O-A-B-D,270
241,17,O-A-B-D,270
242,0,O-A-B-D,380
242,1,O-A-D,380
242,2,O-A-D,380
