Round,Agent,Route,Cost
229,7,O-B-D,270
229,8,O-A-D,270
229,9,O-B-D,270
229,10,O-A-D,270
229,11,O-A-D,270
229,12,O-A-D,270
229,13,O-A-D,270
229,14,O-B-D,270
229,15,O-A-D,270
229,16,O-A-D,270
229,17,O-B-D,270
230,0,O-B-D,320
230,1,O-A-D,320
230,2,O-B-D,320
230,3,O-A-D,320
230,4,O-B-D,320
230,5,O-B-D,320
230,6,O-A-D,320
230,7,O-B-D,320
230,8,O-A-D,320
230,9,O-A-D,320
230,10,O-A-D,320
230,11,O-B-D,320
230,12,O-B-D,320
230,13,O-B-D,320
230,14,O-B-D,320
230,15,O-B-D,320
230,16,O-A-D,320
230,17,O-B-D,320
231,0,O-B-D,280
231,1,O-A-D,280
231,2,O-B-D,280
231,3,O-A-D,280
231,4,O-A-D,280
231,5,O-B-D,280
231,6,O-A-D,280
231,7,O-B-D,280
231,8,O-A-D,280
231,9,O-A-D,280
231,10,O-A-D,280
231,11,O-A-D,280
231,12,O-B-D,280
231,13,O-A-D,280
231,14,O-A-D,280
231,15,O-A-D,280
231,16,O-B-D,280
231,17,O-B-D,280
232,0,O-B-D,300
232,1,O-B-D,300
232,2,O-B-D,300
232,3,O-A-D,300
232,4,O-A-D,300
232,5,O-A-D,300
232,6,O-B-D,300
232,7,O-A-D,300
232,8,O-A-D,300
232,9,O-B-D,300
232,10,O-A-D,300
232,11,O-A-D,300
232,12,O-B-D,300
232,13,O-A-D,300
232,14,O-B-D,300
232,15,O-B-D,300
232,16,O-A-D,300
232,17,O-B-D,300
233,0,O-B-D,290
233,1,O-A-D,290
233,2,O-B-D,290
233,3,O-B-D,290
233,4,O-A-D,290
233,5,O-B-D,290
233,6,O-A-D,290
233,7,O-B-D,290
233,8,O-A-D,290
233,9,O-A-D,290
233,10,O-A-D,290
233,11,O-B-D,290
233,12,O-B-D,290
233,13,O-A-D,290
233,14,O-A-D,290
233,15,O-A-D,290
233,16,O-A-D,290
233,17,O-B-D,290
234,0,O-B-D,300
234,1,O-A-D,300
234,2,O-B-D,300
234,3,O-A-D,300
234,4,O-B-D,300
234,5,O-A-D,300
234,6,O-A-D,300
234,7,O-A-D,300
234,8,O-A-D,300
234,9,O-B-D,300
234,10,O-A-D,300
234,11,O-B-D,300
234,12,O-B-D,300
234,13,O-B-D,300
234,14,O-B-D,300
234,15,O-A-D,300
234,16,O-A-D,300
234,17,O-B-D,300
235,0,O-A-D,330
235,1,O-A-D,330
235,2,O-B-D,330
235,3,O-A-D,330
235,4,O-A-D,330
235,5,O-B-D,330
235,6,O-A-D,330
235,7,O-B-D,330
235,8,O-B-D,330
235,9,O-B-D,330
235,10,O-A-D,330
235,11,O-B-D,330
235,12,O-A-D,330
235,13,O-A-D,330
235,14,O-A-D,330
235,15,O-A-D,330
235,16,O-A-D,330
235,17,O-A-D,330
236,0,O-A-D,250
236,1,O-A-D,250
236,2,O-B-D,250
236,3,O-A-D,250
236,4,O-A-D,250
236,5,O-A-D,250
236,6,O-B-D,250
236,7,O-B-D,250
236,8,O-A-D,250
236,9,O-A-D,250
236,10,O-A-D,250
236,11,O-A-D,250
236,12,O-A-D,250
236,13,O-A-D,250
236,14,O-A-D,250
236,15,O-A-D,250
236,16,O-A-D,250
236,17,O-B-D,250
237,0,O-B-D,310
237,1,O-B-D,310
237,2,O-A-D,310
237,3,O-B-D,310
237,4,O-A-D,310
237,5,O-B-D,310
237,6,O-A-D,310
237,7,O-B-D,310
237,8,O-B-D,310
237,9,O-A-D,310
237,10,O-A-D,310
237,11,O-A-D,310
237,12,O-A-D,310
237,13,O-B-D,310
237,14,O-B-D,310
237,15,O-A-D,310
237,16,O-A-D,310
237,17,O-A-D,310
238,0,O-B-D,300
238,1,O-B-D,300
238,2,O-A-D,300
238,3,O-A-D,300
238,4,O-A-D,300
238,5,O-A-D,300
238,6,O-A-D,300
238,7,O-B-D,300
238,8,O-B-D,300
238,9,O-A-D,300
238,10,O-B-D,300
238,11,O-A-D,300
238,12,O-B-D,300
238,13,O-A-D,300
238,14,O-B-D,300
238,15,O-B-D,300
238,16,O-A-D,300
238,17,O-B-D,300
239,0,O-B-D,300
239,1,O-A-D,300
239,2,O-A-D,300
239,3,O-B-D,300
239,4,O-A-D,300
239,5,O-B-D,300
239,6,O-A-D,300
239,7,O-B-D,300
239,8,O-B-D,300
239,9,O-A-D,300
239,10,O-A-D,300
239,11,O-B-D,300
239,12,O-B-D,300
239,13,O-A-D,300
239,14,O-A-D,300
239,15,O-B-D,300
239,16,O-A-D,300
239,17,O-B-D,300
240,0,O-B-D,280
240,1,O-A-D,280
240,2,O-A-D,280
240,3,O-A-D,280
240,4,O-A-D,280
240,5,O-B-D,280
240,6,O-A-D,280
240,7,O-B-D,280
240,8,O-B-D,280
240,9,O-A-D,280
240,10,O-A-D,280
240,11,O-A-D,280
240,12,O-A-D,280
240,13,O-A-D,280
240,14,O-B-D,280
240,15,O-A-D,280
240,16,O-B-D,280
240,17,O-B-D,280
241,0,O-B-D,290
241,1,O-A-D,290
241,2,O-B-D,290
241,3,O-A-D,290
241,4,O-A-D,290
241,5,O-A-D,290
241,6,O-B-D,290
241,7,O-A-D,290
241,8,O-A-D,290
241,9,O-B-D,290
241,10,O-A-D,290
241,11,O-A-D,290
241,12,O-A-D,290
241,13,O-B-D,290
241,14,O-B-D,290
241,15,O-B-D,290
241,16,O-A-D,290
241,17,O-B-D,290
242,0,O-B-D,320
242,1,O-B-D,320
242,2,O-B-D,320
242,3,O-B-D,320
242,4,O-A-D,320
242,5,O-A-D,320
242,6,O-B-D,320
242,7,O-B-D,320
242,8,O-A-D,320
242,9,O-A-D,320
242,10,O-A-D,320
242,11,O-A-D,320
242,12,O-B-D,320
242,13,O-A-D,320
242,14,O-A-D,320
242,15,O-A-D,320
242,16,O-A-D,320
242,17,O-A-D,320
243,0,O-B-D,300
243,1,O-B-D,300
243,2,O-B-D,300
243,3,O-B-D,300
243,4,O-A-D,300
243,5,O-A-D,300
243,6,O-A-D,300
243,7,O-B-D,300
243,8,O-A-D,300
243,9,O-A-D,300
243,10,O-A-D,300
243,11,O-B-D,300
243,12,O-A-D,300
243,13,O-B-D,300
243,14,O-A-D,300
243,15,O-B-D,300
243,16,O-A-D,300
243,17,O-B-D,300
244,0,O-A-D,320
244,1,O-A-D,320
244,2,O-B-D,320
244,3,O-A-D,320
244,4,O-B-D,320
244,5,O-A-D,320
244,6,O-A-D,320
244,7,O-B-D,320
244,8,O-B-D,320
244,9,O-B-D,320
244,10,O-B-D,320
244,11,O-A-D,320
244,12,O-B-D,320
244,13,O-A-D,320
244,14,O-B-D,320
244,15,O-B-D,320
244,16,O-B-D,320
244,17,O-B-D,320
245,0,O-A-D,310
245,1,O-A-D,310
245,2,O-B-D,310
245,3,O-A-D,310
245,4,O-B-D,310
245,5,O-B-D,310
245,6,O-A-D,310
245,7,O-B-D,310
245,8,O-A-D,310
245,9,O-B-D,310
245,10,O-A-D,310
245,11,O-A-D,310
245,12,O-B-D,310
245,13,O-B-D,310
245,14,O-B-D,310
245,15,O-B-D,310
245,16,O-A-D,310
245,17,O-B-D,310
246,0,O-B-D,300
246,1,O-A-D,300
246,2,O-B-D,300
246,3,O-B-D,300
246,4,O-A-D,300
246,5,O-A-D,300
246,6,O-A-D,300
246,7,O-B-D,300
246,8,O-A-D,300
246,9,O-A-D,300
246,10,O-A-D,300
246,11,O-A-D,300
246,12,O-A-D,300
246,13,O-B-D,300
246,14,O-B-D,300
246,15,O-B-D,300
246,16,O-B-D,300
246,17,O-B-D,300
247,0,O-A-D,320
247,1,O-B-D,320
247,2,O-B-D,320
247,3,O-A-D,320
247,4,O-A-D,320
247,5,O-A-D,320
247,6,O-B-D,320
247,7,O-B-D,320
247,8,O-A-D,320
247,9,O-B-D,320
247,10,O-A-D,320
247,11,O-A-D,320
247,12,O-B-D,320
247,13,O-A-D,320
247,14,O-B-D,320
247,15,O-A-D,320
247,16,O-A-D,320
247,17,O-A-D,320
248,0,O-B-D,300
248,1,O-A-D,300
248,2,O-A-D,300
248,3,O-B-D,300
248,4,O-A-D,300
248,5,O-A-D,300
248,6,O-A-D,300
248,7,O-B-D,300
248,8,O-B-D,300
248,9,O-B-D,300
248,10,O-A-D,300
248,11,O-A-D,300
248,12,O-B-D,300
248,13,O-A-D,300
248,14,O-B-D,300
248,15,O-B-D,300
248,16,O-A-D,300
248,17,O-B-D,300
249,0,O-A-D,330
249,1,O-A-D,330
249,2,O-B-D,330
249,3,O-B-D,330
249,4,O-B-D,330
249,5,O-B-D,330
249,6,O-B-D,330
249,7,O-B-D,330
249,8,O-B-D,330
249,9,O-B-D,330
249,10,O-A-D,330
249,11,O-A-D,330
249,12,O-B-D,330
249,13,O-B-D,330
249,14,O-A-D,330
249,15,O-A-D,330
249,16,O-B-D,330
249,17,O-B-D,330
250,0,O-B-D,310
250,1,O-B-D,310
250,2,O-B-D,310
250,3,O-A-D,310
250,4,O-A-D,310
250,5,O-A-D,310
250,6,O-B-D,310
250,7,O-A-D,310
250,8,O-A-D,310
250,9,O-A-D,310
250,10,O-A-D,310
250,11,O-B-D,310
250,12,O-B-D,310
250,13,O-A-D,310
250,14,O-A-D,310
250,15,O-B-D,310
250,16,O-B-D,310
250,17,O-A-D,310
251,0,O-B-D,250
251,1,O-A-D,250
251,2,O-B-D,250
251,3,O-A-D,250
251,4,O-A-D,250
251,5,O-A-D,250
251,6,O-A-D,250
251,7,O-B-D,250
251,8,O-A-D,250
251,9,O-A-D,250
251,10,O-A-D,250
251,11,O-A-D,250
251,12,O-A-D,250
251,13,O-A-D,250
251,14,O-A-D,250
251,15,O-A-D,250
251,16,O-A-D,250
251,17,O-B-D,250
252,0,O-B-D,310
252,1,O-B-D,310
252,2,O-B-D,310
252,3,O-B-D,310
252,4,O-A-D,310
252,5,O-B-D,310
252,6,O-A-D,310
252,7,O-B-D,310
252,8,O-A-D,310
252,9,O-A-D,310
252,10,O-B-D,310
252,11,O-B-D,310
252,12,O-A-D,310
252,13,O-A-D,310
252,14,O-B-D,310
252,15,O-A-D,310
252,16,O-A-D,310
252,17,O-B-D,310
253,0,O-B-D,310
253,1,O-A-D,310
253,2,O-B-D,310
253,3,O-A-D,310
253,4,O-A-D,310
253,5,O-A-D,310
253,6,O-A-D,310
253,7,O-B-D,310
253,8,O-B-D,310
253,9,O-B-D,310
253,10,O-A-D,310
253,11,O-A-D,310
253,12,O-B-D,310
253,13,O-B-D,310
253,14,O-B-D,310
253,15,O-B-D,310
253,16,O-A-D,310
253,17,O-B-D,310
254,0,O-B-D,300
254,1,O-A-D,300
254,2,O-B-D,300
254,3,O-A-D,300
254,4,O-B-D,300
254,5,O-A-D,300
254,6,O-A-D,300
254,7,O-B-D,300
254,8,O-A-D,300
254,9,O-B-D,300
254,10,O-B-D,300
254,11,O-B-D,300
254,12,O-B-D,300
254,13,O-A-D,300
254,14,O-B-D,300
254,15,O-A-D,300
254,16,O-A-D,300
254,17,O-A-D,300
255,0,O-B-D,300
255,1,O-A-D,300
255,2,O-B-D,300
255,3,O-A-D,300
255,4,O-A-D,300
255,5,O-A-D,300
255,6,O-A-D,300
255,7,O-B-D,300
255,8,O-A-D,300
255,9,O-A-D,300
255,10,O-B-D,300
255,11,O-B-D,300
255,12,O-A-D,300
255,13,O-A-D,300
255,14,O-B-D,300
255,15,O-B-D,300
255,16,O-B-D,300
255,17,O-B-D,300
256,0,O-B-D,290
256,1,O-A-D,290
256,2,O-B-D,290
256,3,O-A-D,290
256,4,O-A-D,290
256,5,O-B-D,290
256,6,O-A-D,290
256,7,O-A-D,290
256,8,O-A-D,290
256,9,O-B-D,290
256,10,O-A-D,290
256,11,O-A-D,290
256,12,O-B-D,290
256,13,O-B-D,290
256,14,O-A-D,290
256,15,O-A-D,290
256,16,O-B-D,290
256,17,O-B-D,290
257,0,O-A-D,300
257,1,O-A-D,300
257,2,O-B-D,300
257,3,O-A-D,300
257,4,O-A-D,300
257,5,O-A-D,300
257,6,O-A-D,300
257,7,O-B-D,300
257,8,O-B-D,300
257,9,O-B-D,300
257,10,O-B-D,300
257,11,O-B-D,300
257,12,O-B-D,300
257,13,O-A-D,300
257,14,O-B-D,300
257,15,O-A-D,300
257,16,O-A-D,300
257,17,O-B-D,300
258,0,O-B-D,340
258,1,O-A-D,340
258,2,O-B-D,340
258,3,O-B-D,340
258,4,O-B-D,340
258,5,O-B-D,340
258,6,O-B-D,340
258,7,O-B-D,340
258,8,O-A-D,340
258,9,O-B-D,340
258,10,O-A-D,340
258,11,O-B-D,340
258,12,O-A-D,340
258,13,O-B-D,340
258,14,O-B-D,340
258,15,O-B-D,340
258,16,O-A-D,340
258,17,O-B-D,340
259,0,O-A-D,300
259,1,O-B-D,300
259,2,O-B-D,300
259,3,O-B-D,300
259,4,O-A-D,300
259,5,O-B-D,300
259,6,O-A-D,300
259,7,O-A-D,300
259,8,O-B-D,300
259,9,O-B-D,300
259,10,O-A-D,300
259,11,O-A-D,300
259,12,O-A-D,300
259,13,O-A-D,300
259,14,O-B-D,300
259,15,O-B-D,300
259,16,O-A-D,300
259,17,O-B-D,300
260,0,O-A-D,260
260,1,O-A-D,260
260,2,O-A-D,260
260,3,O-A-D,260
260,4,O-A-D,260
260,5,O-A-D,260
260,6,O-B-D,260
260,7,O-A-D,260
260,8,O-A-D,260
260,9,O-A-D,260
260,10,O-B-D,260
260,11,O-A-D,260
260,12,O-A-D,260
260,13,O-B-D,260
260,14,O-B-D,260
260,15,O-A-D,260
260,16,O-A-D,260
260,17,O-B-D,260
261,0,O-B-D,320
261,1,O-A-D,320
261,2,O-B-D,320
261,3,O-A-D,320
261,4,O-A-D,320
261,5,O-B-D,320
261,6,O-A-D,320
261,7,O-B-D,320
261,8,O-A-D,320
261,9,O-B-D,320
261,10,O-B-D,320
261,11,O-B-D,320
261,12,O-B-D,320
261,13,O-A-D,320
261,14,O-B-D,320
261,15,O-A-D,320
261,16,O-B-D,320
261,17,O-B-D,320
262,0,O-B-D,300
262,1,O-A-D,300
262,2,O-B-D,300
262,3,O-A-D,300
262,4,O-B-D,300
262,5,O-A-D,300
262,6,O-A-D,300
262,7,O-B-D,300
262,8,O-B-D,300
262,9,O-B-D,300
262,10,O-A-D,300
262,11,O-A-D,300
262,12,O-A-D,300
262,13,O-A-D,300
262,14,O-B-D,300
262,15,O-A-D,300
262,16,O-B-D,300
262,17,O-B-D,300
263,0,O-A-D,310
263,1,O-B-D,310
263,2,O-B-D,310
263,3,O-B-D,310
263,4,O-A-D,310
263,5,O-A-D,310
263,6,O-A-D,310
263,7,O-A-D,310
263,8,O-A-D,310
263,9,O-B-D,310
263,10,O-A-D,310
263,11,O-B-D,310
263,12,O-B-D,310
263,13,O-B-D,310
263,14,O-B-D,310
263,15,O-B-D,310
263,16,O-A-D,310
263,17,O-B-D,310
264,0,O-B-D,310
264,1,O-B-D,310
264,2,O-B-D,310
264,3,O-A-D,310
264,4,O-B-D,310
264,5,O-A-D,310
264,6,O-B-D,310
264,7,O-A-D,310
264,8,O-B-D,310
264,9,O-B-D,310
264,10,O-B-D,310
264,11,O-A-D,310
264,12,O-A-D,310
264,13,O-A-D,310
264,14,O-A-D,310
264,15,O-B-D,310
264,16,O-A-D,310
264,17,O-B-D,310
265,0,O-B-D,290
265,1,O-A-D,290
265,2,O-B-D,290
265,3,O-A-D,290
265,4,O-A-D,290
265,5,O-B-D,290
265,6,O-A-D,290
265,7,O-B-D,290
265,8,O-B-D,290
265,9,O-B-D,290
265,10,O-A-D,290
265,11,O-A-D,290
265,12,O-B-D,290
265,13,O-A-D,290
265,14,O-A-D,290
265,15,O-A-D,290
265,16,O-A-D,290
265,17,O-B-D,290
266,0,O-B-D,330
266,1,O-A-D,330
266,2,O-B-D,330
266,3,O-A-D,330
266,4,O-A-D,330
266,5,O-B-D,330
266,6,O-A-D,330
266,7,O-B-D,330
266,8,O-B-D,330
266,9,O-B-D,330
266,10,O-A-D,330
266,11,O-B-D,330
266,12,O-A-D,330
266,13,O-B-D,330
266,14,O-B-D,330
266,15,O-B-D,330
266,16,O-B-D,330
266,17,O-B-D,330
267,0,O-B-D,310
267,1,O-A-D,310
267,2,O-B-D,310
267,3,O-A-D,310
267,4,O-B-D,310
267,5,O-B-D,310
267,6,O-A-D,310
267,7,O-A-D,310
267,8,O-B-D,310
267,9,O-A-D,310
267,10,O-B-D,310
267,11,O-A-D,310
267,12,O-B-D,310
267,13,O-A-D,310
267,14,O-B-D,310
267,15,O-A-D,310
267,16,O-A-D,310
267,17,O-A-D,310
268,0,O-B-D,300
268,1,O-B-D,300
268,2,O-B-D,300
268,3,O-A-D,300
268,4,O-A-D,300
268,5,O-A-D,300
268,6,O-A-D,300
268,7,O-A-D,300
268,8,O-A-D,300
268,9,O-B-D,300
268,10,O-B-D,300
268,11,O-A-D,300
268,12,O-B-D,300
268,13,O-B-D,300
268,14,O-B-D,300
268,15,O-A-D,300
268,16,O-A-D,300
268,17,O-B-D,300
269,0,O-B-D,290
269,1,O-B-D,290
269,2,O-B-D,290
269,3,O-A-D,290
269,4,O-A-D,290
269,5,O-B-D,290
269,6,O-A-D,290
269,7,O-B-D,290
269,8,O-A-D,290
269,9,O-B-D,290
269,10,O-A-D,290
269,11,O-A-D,290
269,12,O-B-D,290
269,13,O-B-D,290
269,14,O-B-D,290
269,15,O-A-D,290
269,16,O-B-D,290
269,17,O-A-D,290
270,0,O-B-D,300
270,1,O-A-D,300
270,2,O-B-D,300
270,3,O-A-D,300
270,4,O-A-D,300
270,5,O-B-D,300
270,6,O-A-D,300
270,7,O-B-D,300
270,8,O-A-D,300
270,9,O-A-D,300
270,10,O-B-D,300
270,11,O-A-D,300
270,12,O-A-D,300
270,13,O-B-D,300
270,14,O-A-D,300
270,15,O-B-D,300
270,16,O-B-D,300
270,17,O-B-D,300
271,0,O-B-D,280
271,1,O-B-D,280
271,2,O-A-D,280
271,3,O-B-D,280
271,4,O-B-D,280
271,5,O-A-D,280
271,6,O-A-D,280
271,7,O-B-D,280
271,8,O-B-D,280
271,9,O-A-D,280
271,10,O-A-D,280
271,11,O-A-D,280
271,12,O-A-D,280
271,13,O-A-D,280
271,14,O-A-D,280
271,15,O-A-D,280
271,16,O-A-D,280
271,17,O-B-D,280
272,0,O-B-D,300
272,1,O-A-D,300
272,2,O-B-D,300
272,3,O-B-D,300
272,4,O-A-D,300
272,5,O-A-D,300
272,6,O-A-D,300
272,7,O-B-D,300
272,8,O-B-D,300
272,9,O-B-D,300
272,10,O-A-D,300
272,11,O-A-D,300
272,12,O-B-D,300
272,13,O-A-D,300
272,14,O-B-D,300
272,15,O-B-D,300
272,16,O-A-D,300
272,17,O-A-D,300
273,0,O-B-D,330
273,1,O-B-D,330
273,2,O-B-D,330
273,3,O-A-D,330
273,4,O-A-D,330
273,5,O-B-D,330
273,6,O-A-D,330
273,7,O-B-D,330
273,8,O-B-D,330
273,9,O-B-D,330
273,10,O-B-D,330
273,11,O-A-D,330
273,12,O-A-D,330
273,13,O-B-D,330
273,14,O-B-D,330
273,15,O-B-D,330
273,16,O-A-D,330
273,17,O-B-D,330
274,0,O-B-D,310
274,1,O-B-D,310
274,2,O-B-D,310
274,3,O-A-D,310
274,4,O-B-D,310
274,5,O-A-D,310
274,6,O-A-D,310
274,7,O-A-D,310
274,8,O-A-D,310
274,9,O-B-D,310
274,10,O-A-D,310
274,11,O-B-D,310
274,12,O-A-D,310
274,13,O-A-D,310
274,14,O-B-D,310
274,15,O-B-D,310
274,16,O-A-D,310
274,17,O-A-D,310
275,0,O-B-D,320
275,1,O-A-D,320
275,2,O-B-D,320
275,3,O-B-D,320
275,4,O-A-D,320
275,5,O-A-D,320
275,6,O-A-D,320
275,7,O-B-D,320
275,8,O-B-D,320
275,9,O-B-D,320
275,10,O-B-D,320
275,11,O-A-D,320
275,12,O-B-D,320
275,13,O-A-D,320
275,14,O-B-D,320
275,15,O-B-D,320
275,16,O-A-D,320
275,17,O-B-D,320
276,0,O-A-D,300
276,1,O-B-D,300
276,2,O-B-D,300
276,3,O-A-D,300
276,4,O-B-D,300
276,5,O-A-D,300
276,6,O-A-D,300
276,7,O-B-D,300
276,8,O-A-D,300
276,9,O-B-D,300
276,10,O-A-D,300
276,11,O-B-D,300
276,12,O-A-D,300
276,13,O-B-D,300
276,14,O-B-D,300
276,15,O-B-D,300
276,16,O-A-D,300
276,17,O-A-D,300
277,0,O-B-D,330
277,1,O-A-D,330
277,2,O-B-D,330
277,3,O-B-D,330
277,4,O-A-D,330
277,5,O-A-D,330
277,6,O-A-D,330
277,7,O-B-D,330
277,8,O-A-D,330
277,9,O-B-D,330
277,10,O-B-D,330
277,11,O-B-D,330
277,12,O-B-D,330
277,13,O-B-D,330
277,14,O-B-D,330
277,15,O-B-D,330
277,16,O-A-D,330
277,17,O-B-D,330
278,0,O-B-D,300
278,1,O-A-D,300
278,2,O-B-D,300
278,3,O-B-D,300
278,4,O-B-D,300
278,5,O-A-D,300
278,6,O-A-D,300
278,7,O-B-D,300
278,8,O-A-D,300
278,9,O-B-D,300
278,10,O-B-D,300
278,11,O-A-D,300
278,12,O-B-D,300
278,13,O-A-D,300
278,14,O-A-D,300
278,15,O-A-D,300
278,16,O-A-D,300
278,17,O-B-D,300
279,0,O-B-D,300
279,1,O-B-D,300
279,2,O-B-D,300
279,3,O-B-D,300
279,4,O-A-D,300
279,5,O-A-D,300
279,6,O-A-D,300
279,7,O-B-D,300
279,8,O-A-D,300
279,9,O-A-D,300
279,10,O-A-D,300
279,11,O-A-D,300
279,12,O-B-D,300
279,13,O-A-D,300
279,14,O-B-D,300
279,15,O-B-D,300
279,16,O-A-D,300
279,17,O-B-D,300
280,0,O-A-D,320
280,1,O-A-D,320
280,2,O-B-D,320
280,3,O-A-D,320
280,4,O-A-D,320
280,5,O-B-D,320
280,6,O-B-D,320
280,7,O-B-D,320
280,8,O-A-D,320
280,9,O-B-D,320
280,10,O-A-D,320
280,11,O-B-D,320
280,12,O-A-D,320
280,13,O-B-D,320
280,14,O-B-D,320
280,15,O-B-D,320
280,16,O-B-D,320
280,17,O-B-D,320
281,0,O-B-D,300
281,1,O-A-D,300
281,2,O-B-D,300
281,3,O-A-D,300
281,4,O-B-D,300
281,5,O-B-D,300
281,6,O-A-D,300
281,7,O-A-D,300
281,8,O-B-D,300
281,9,O-B-D,300
281,10,O-B-D,300
281,11,O-A-D,300
281,12,O-B-D,300
281,13,O-A-D,300
281,14,O-B-D,300
281,15,O-A-D,300
281,16,O-A-D,300
281,17,O-A-D,300
282,0,O-B-D,270
282,1,O-A-D,270
282,2,O-B-D,270
282,3,O-A-D,270
282,4,O-A-D,270
282,5,O-A-D,270
282,6,O-A-D,270
282,7,O-B-D,270
282,8,O-A-D,270
282,9,O-A-D,270
282,10,O-A-D,270
282,11,O-A-D,270
282,12,O-A-D,270
282,13,O-A-D,270
282,14,O-A-D,270
282,15,O-B-D,270
282,16,O-B-D,270
282,17,O-B-D,270
283,0,O-B-D,300
283,1,O-A-D,300
283,2,O-B-D,300
283,3,O-A-D,300
283,4,O-A-D,300
283,5,O-A-D,300
283,6,O-A-D,300
283,7,O-B-D,300
283,8,O-A-D,300
283,9,O-B-D,300
283,10,O-B-D,300
283,11,O-B-D,300
283,12,O-B-D,300
283,13,O-A-D,300
283,14,O-B-D,300
283,15,O-B-D,300
283,16,O-A-D,300
283,17,O-A-D,300
284,0,O-B-D,290
284,1,O-A-D,290
284,2,O-A-D,290
284,3,O-A-D,290
284,4,O-A-D,290
284,5,O-A-D,290
284,6,O-B-D,290
284,7,O-A-D,290
284,8,O-A-D,290
284,9,O-B-D,290
284,10,O-B-D,290
284,11,O-A-D,290
284,12,O-A-D,290
284,13,O-B-D,290
284,14,O-B-D,290
284,15,O-A-D,290
284,16,O-B-D,290
284,17,O-B-D,290
285,0,O-B-D,290
285,1,O-A-D,290
285,2,O-A-D,290
285,3,O-B-D,290
285,4,O-A-D,290
285,5,O-A-D,290
285,6,O-A-D,290
285,7,O-B-D,290
285,8,O-A-D,290
285,9,O-A-D,290
285,10,O-A-D,290
285,11,O-A-D,290
285,12,O-A-D,290
285,13,O-B-D,290
285,14,O-B-D,290
285,15,O-B-D,290
285,16,O-B-D,290
285,17,O-B-D,290
286,0,O-B-D,310
286,1,O-B-D,310
286,2,O-B-D,310
286,3,O-A-D,310
286,4,O-A-D,310
286,5,O-B-D,310
286,6,O-B-D,310
286,7,O-B-D,310
286,8,O-A-D,310
286,9,O-B-D,310
286,10,O-A-D,310
286,11,O-A-D,310
286,12,O-B-D,310
286,13,O-A-D,310
286,14,O-B-D,310
286,15,O-A-D,310
286,16,O-A-D,310
286,17,O-B-D,310
287,0,O-A-D,310
287,1,O-B-D,310
287,2,O-A-D,310
287,3,O-B-D,310
287,4,O-A-D,310
287,5,O-A-D,310
287,6,O-B-D,310
287,7,O-B-D,310
287,8,O-A-D,310
287,9,O-A-D,310
287,10,O-A-D,310
287,11,O-B-D,310
287,12,O-B-D,310
287,13,O-B-D,310
287,14,O-B-D,310
287,15,O-B-D,310
287,16,O-A-D,310
287,17,O-B-D,310
288,0,O-A-D,320
288,1,O-A-D,320
288,2,O-B-D,320
288,3,O-B-D,320
288,4,O-A-D,320
288,5,O-B-D,320
288,6,O-B-D,320
288,7,O-B-D,320
288,8,O-B-D,320
288,9,O-A-D,320
288,10,O-A-D,320
288,11,O-B-D,320
288,12,O-B-D,320
288,13,O-A-D,320
288,14,O-B-D,320
288,15,O-A-D,320
288,16,O-B-D,320
288,17,O-B-D,320
289,0,O-B-D,310
289,1,O-A-D,310
289,2,O-B-D,310
289,3,O-A-D,310
289,4,O-A-D,310
289,5,O-B-D,310
289,6,O-A-D,310
289,7,O-A-D,310
289,8,O-A-D,310
289,9,O-B-D,310
289,10,O-B-D,310
289,11,O-A-D,310
289,12,O-A-D,310
289,13,O-B-D,310
289,14,O-B-D,310
289,15,O-A-D,310
289,16,O-B-D,310
289,17,O-A-D,310
290,0,O-B-D,320
290,1,O-B-D,320
290,2,O-A-D,320
290,3,O-A-D,320
290,4,O-A-D,320
290,5,O-A-D,320
290,6,O-A-D,320
290,7,O-B-D,320
290,8,O-A-D,320
290,9,O-B-D,320
290,10,O-A-D,320
290,11,O-B-D,320
290,12,O-B-D,320
290,13,O-A-D,320
290,14,O-B-D,320
290,15,O-A-D,320
290,16,O-A-D,320
290,17,O-A-D,320
291,0,O-A-D,310
291,1,O-A-D,310
291,2,O-B-D,310
291,3,O-A-D,310
291,4,O-A-D,310
291,5,O-B-D,310
291,6,O-B-D,310
291,7,O-B-D,310
291,8,O-A-D,310
291,9,O-B-D,310
291,10,O-A-D,310
291,11,O-A-D,310
291,12,O-B-D,310
291,13,O-B-D,310
291,14,O-B-D,310
291,15,O-A-D,310
291,16,O-A-D,310
291,17,O-A-D,310
292,0,O-A-D,240
292,1,O-A-D,240
292,2,O-B-D,240
292,3,O-A-D,240
292,4,O-A-D,240
292,5,O-A-D,240
292,6,O-A-D,240
292,7,O-A-D,240
292,8,O-A-D,240
292,9,O-A-D,240
292,10,O-A-D,240
292,11,O-A-D,240
292,12,O-A-D,240
292,13,O-A-D,240
292,14,O-B-D,240
292,15,O-A-D,240
292,16,O-A-D,240
292,17,O-B-D,240
293,0,O-B-D,300
293,1,O-B-D,300
293,2,O-B-D,300
293,3,O-B-D,300
293,4,O-A-D,300
293,5,O-A-D,300
293,6,O-B-D,300
293,7,O-B-D,300
293,8,O-A-D,300
293,9,O-B-D,300
293,10,O-A-D,300
293,11,O-B-D,300
293,12,O-B-D,300
293,13,O-A-D,300
293,14,O-A-D,300
293,15,O-A-D,300
293,16,O-A-D,300
293,17,O-A-D,300
294,0,O-B-D,300
294,1,O-A-D,300
